start_time,nginx-web-server--nginx-web-server,nginx-web-server--social-graph-service,social-graph-service--social-graph-service,social-graph-service--user-service,user-service--user-service
1650162703,-0.361902587,-0.409699675,-0.516553224,-0.356717058,-0.118787075
1650162709,-0.019344388,0.097185572,0.279992347,1.499041666,2.036233157
1650162711,0.232642141,0.296645831,0.30386701,0.547370526,0.768574197
1650162713,-0.397772556,-0.27977602,-0.629415266,-0.237758165,-0.784308029
1650162715,-0.03996962,0.018499414,0.054268261,1.261123881,0.324893561
1650162727,-0.042659867,-0.010779156,-0.253931932,1.475249888,0.419967983
1650162729,0.390470003,0.432059219,1.026618167,1.522833445,2.162999053
1650162733,-0.021137886,-0.019928709,0.023882327,1.213540324,1.909467261
1650162737,0.082885023,0.080716376,0.486182617,0.309452741,0.610116827
1650162739,0.103510254,0.230769048,0.484012193,-0.071215716,0.103053243
1650162747,0.560852353,0.483296716,0.781360267,4.47301398,4.571551078
1650162749,-0.181655995,-0.173641203,-0.13021777,-0.856344406,-0.784308029
1650162754,-0.026518381,-0.124233615,-0.295169986,0.380828076,-0.752616555
1650162758,-0.032795626,-0.062016654,0.16495988,0.309452741,0.071361769
1650162760,-0.219319462,-0.115084062,-0.674994168,2.212795021,1.941158735
1650162764,0.517808391,0.377161899,0.512227704,3.093090826,2.828520007
1650162772,0.540227121,0.52355475,0.651134833,-0.761177292,-0.530776237
1650162774,-0.22200971,-0.204749683,-0.379816518,-1.522514205,-1.449828983
1650162778,-0.07404609,-0.33833316,-0.47531517,-1.11805397,-1.132914243
1650162780,0.061363041,-0.175471113,-0.156262857,0.832871868,1.370712203
1650162785,0.130412731,0.17770164,0.273481075,2.760005927,2.131307579
1650162787,-0.102742065,-0.098614866,-0.240909389,0.285660962,0.610116827
1650162789,0.346529291,0.377161899,1.000573081,0.16670207,0.705191249
1650162789,-0.10812256,-0.190110398,-0.486167289,1.641792337,1.624243995
1650162791,-0.071355842,-0.036397905,-0.206182606,0.071534956,0.863648619
1650162791,-0.520627198,-0.360292088,-0.546939158,-0.451884172,-0.372318867
1650162792,0.281066599,0.239918602,0.225731749,3.18825794,1.972850209
1650162794,0.271202357,0.170381997,0.475330497,0.357036298,0.831957145
1650162794,0.042531308,0.033138699,-0.030378271,2.379337471,2.099616105
1650162795,-0.305407387,-0.345652803,-0.436247539,-1.260804641,-1.037839821
1650162796,-0.299130142,-0.162661739,-0.162774128,-0.190174608,0.451659457
1650162797,0.075711029,0.03496861,0.123721826,0.904247203,0.229819139
1650162797,-0.020241137,0.040458342,0.019541479,1.142164988,0.768574197
1650162798,-0.070459093,-0.060186743,-0.204012182,0.16670207,-0.404010341
1650162798,-0.214835716,-0.169981381,-0.201841759,0.499786969,1.212254833
1650162800,-0.06238835,0.027648968,0.395024813,-1.11805397,-0.752616555
1650162803,0.007558089,0.097185572,0.527420671,-0.16638283,-0.245552971
1650162803,-0.111709557,-0.122403705,-0.319044649,-0.118799273,0.324893561
1650162805,0.321420313,0.336903865,0.664157377,0.285660962,0.324893561
1650162805,0.169869696,0.170381997,0.410217781,1.356290995,1.402403677
1650162806,0.422752974,0.186851193,0.180152847,2.141419686,1.687626943
1650162806,-0.196003983,-0.265136734,-0.282147443,-0.404300615,0.039670295
1650162808,-0.091981074,-0.349312624,-0.442758811,-0.856344406,-0.942765399
1650162810,0.133999728,0.228939138,0.941971635,0.142910291,0.515042405
1650162811,0.146554217,0.058757448,0.325571249,1.237332102,0.831957145
1650162813,0.655011021,0.622369925,0.620748899,2.807589484,0.419967983
1650162813,-0.355625343,-0.28160593,-0.579495517,-0.499467729,-0.150478549
1650162817,0.014732082,0.06424718,0.275651499,0.238077405,-0.720925081
1650162821,-0.27940166,-0.142532722,-0.236568541,-0.880136185,-0.784308029
1650162822,-0.081220084,0.002030219,0.147596489,0.238077405,0.451659457
1650162823,0.390470003,0.444868593,0.54912491,1.023206096,0.166436191
1650162829,0.356393533,0.303965474,0.33208252,1.451458109,1.909467261
1650162830,0.099923258,0.111824857,0.4210699,0.404619855,0.990414515
1650162832,0.171663195,0.183191372,0.277821923,1.165956767,1.782701365
1650162838,0.299898332,0.23625878,0.262628956,2.260378578,1.814392839
1650162841,0.041634559,-0.062016654,-0.199671335,2.07004435,0.356585035
1650162843,0.152831461,-0.029078262,-0.436247539,0.690121197,0.990414515
1650162844,1.013710706,0.984692231,-0.141069889,-0.689801957,-0.720925081
1650162844,0.379709012,0.373502078,0.444944563,1.142164988,0.641808301
1650162849,-0.348451349,-0.387740747,-0.47531517,-0.713593735,-0.435701815
1650162854,-0.23366745,-0.146192543,-0.115024803,-0.523259507,-0.245552971
1650162858,0.004867841,-0.060186743,-0.570813821,0.16670207,0.578425353
1650162858,-0.140405532,-0.155342096,-0.405861605,1.11837321,0.800265671
1650162869,0.378812263,0.386311453,1.141650634,-0.975303299,-0.657542133
1650162876,0.102613505,0.075226644,0.392854389,0.785288311,0.261510613
1650162885,-0.060594852,0.002030219,0.24309514,0.380828076,0.990414515
1650162891,-0.265950421,-0.239517986,-0.434077116,-0.570843064,-0.055404127
1650162894,0.354600034,0.267367261,0.618578475,1.76075123,0.831957145
1650162895,0.238022636,0.06241727,0.408047357,0.023951398,0.483350931
1650162899,1.034335938,1.105466333,-0.316874225,-0.689801957,-0.847690977
1650162900,0.277479602,0.316774848,0.572999573,1.023206096,0.610116827
1650162901,0.236229138,0.20698021,0.618578475,0.999414317,1.307329255
1650162903,0.071227283,0.152082891,0.384172694,2.284170357,1.370712203
1650162909,0.325904059,0.066077091,0.518738975,0.071534956,0.705191249
1650162909,-0.308994384,-0.212069326,-0.473144746,-0.570843064,-1.006148347
1650162913,0.0514988,0.095355661,0.119380978,0.713912975,0.007978821
1650162913,-0.090187576,-0.159001917,-0.5143828,0.309452741,0.673499775
1650162918,-0.029208629,0.104505214,0.093335892,0.023951398,0.736882723
1650162925,0.353703285,0.250898065,-0.08029802,0.95183076,0.641808301
1650162925,0.265821862,0.258217708,0.71624755,0.95183076,1.370712203
1650162929,0.255957621,0.192340925,0.442774139,-0.023632159,0.388276509
1650162931,0.513324645,0.302135563,0.247435988,0.47599519,1.085488937
1650162937,0.391366752,0.368012346,0.520909399,1.546625223,0.388276509
1650162938,-0.239944694,-0.10776442,0.026052751,0.16670207,0.673499775
1650162958,16.39744346,16.66153667,19.85070463,0.761496532,-0.752616555
1650163054,7.200383529,7.363760715,8.898745644,-0.261549944,-0.911073925
1650163057,12.39794197,12.65220246,15.01934103,-0.927719742,-0.372318867
1650163058,0.722267212,0.794381525,1.287069035,-1.641473097,-1.735052249
1650163062,1.104282377,1.142064546,1.323966241,-0.666010178,-2.115349937
1650163064,5.336041915,5.409416153,6.472211726,1.475249888,-1.164605717
1650163065,4.167577689,4.302320217,2.613198036,1.165956767,-1.101222769
1650163066,6.017571317,5.94557997,6.84769506,9.826164144,12.77964284
1650163067,4.835655853,4.873252336,5.684347851,-0.927719742,-1.354754561
1650163070,12.30019631,12.61011451,10.17278447,1.332499216,0.356585035
1650163070,8.006561072,8.018868723,9.378409325,-0.618426621,-0.277244445
1650163070,3.225094266,3.396514452,4.015291874,-0.285341722,-2.654104995
1650163071,7.379733372,7.557731242,7.492310958,-0.47567595,-1.323063087
1650163075,1.570591968,1.573923457,1.851379248,0.357036298,-0.245552971
1650163078,3.132729097,3.187904639,4.093427135,-0.499467729,-1.608286353
1650163083,0.880991822,0.768762776,0.868177223,3.902011295,4.98354024
1650163084,6.152083699,6.284113438,7.66594487,-2.569352459,-2.971019735
1650163086,12.69655946,12.88826093,15.25808766,2.664838813,2.226382001
1650163086,6.067789273,3.806414435,-0.46446305,2.093836129,3.557423909
1650163087,-0.093774572,-0.102274688,0.444944563,-1.213221084,-1.227988665
1650163088,3.537162992,3.656361762,4.61432887,3.426175725,4.539859604
1650163089,11.58548718,11.78116499,21.40689856,-0.594634843,-0.277244445
1650163092,21.13407281,21.56752709,8.193357877,0.618745861,-0.435701815
1650163095,13.86412693,14.21494614,24.78624857,1.308707438,-0.023712653
1650163095,1.137462097,1.23904981,1.734176358,-2.616936016,-2.844253839
1650163100,5.281340212,5.266683124,6.400587738,-1.689056654,-1.798435197
1650163100,0.116064743,0.014839593,0.102017587,2.474504585,1.053797463
1650163103,6.688339728,6.942881268,13.59554296,0.214285627,0.451659457
1650163103,0.684603745,0.519894929,0.683691192,-0.071215716,-1.069531295
1650163105,8.301591563,5.625345609,6.648016062,-0.16638283,-1.608286353
1650163105,3.777491782,3.79360506,4.529682338,0.690121197,-0.974456873
1650163106,6.128768219,6.245685315,7.490140534,0.452203412,-2.051966989
1650163107,10.98645871,11.34747617,13.57383872,-1.76043199,-1.830126671
1650163109,6.291079827,6.329861204,8.390866452,2.379337471,1.529169573
1650163116,9.477229782,6.763550025,16.2695052,0.856663646,-0.974456873
1650163118,2.888813311,2.399213154,2.808536187,-1.879390882,-2.210424359
1650163118,0.125032236,0.14842307,0.681520768,-0.594634843,-0.213861497
1650163120,2.199213166,2.274779231,2.851944665,-2.307642895,-2.685796469
1650163121,7.366282134,7.541262046,8.853166742,0.333244519,-0.720925081
1650163123,0.12054849,0.027648968,0.208368358,-1.260804641,-1.132914243
1650163124,9.858348198,10.21842131,11.86137426,0.261869184,-1.544903405
1650163124,3.335394419,3.297699277,1.443339556,0.452203412,1.339020729
1650163125,6.223823636,6.498212983,7.846090053,1.261123881,0.958723041
1650163126,0.351013037,0.287496278,2.011990617,-0.332925279,0.071361769
1650163129,13.02925342,13.26522252,7.974145063,18.65291397,23.26952074
1650163129,5.701018844,5.843104975,6.752196409,0.618745861,-1.291371613
1650163131,3.613386676,3.628913103,9.072379555,0.261869184,0.705191249
1650163132,9.44494681,9.576122676,8.165142366,0.785288311,-0.911073925
1650163134,5.37549888,5.616196055,6.743514713,0.357036298,0.483350931
1650163136,6.436353199,6.593368336,7.763613945,-0.428092393,-1.893509619
1650163141,16.13917969,14.09783186,20.52787689,2.926548377,3.303892117
1650163141,4.006162831,3.947317554,3.184019522,-0.808760849,-1.576594879
1650163143,8.311455804,8.350082548,9.914504028,1.855918344,-0.879382451
1650163144,11.7352443,7.755361591,9.037652773,1.046997874,-1.354754561
1650163145,12.934198,13.19385601,6.752196409,0.523578747,-0.657542133
1650163148,9.86731569,10.05738917,17.77577938,0.119118513,-1.132914243
1650163150,2.817970123,2.884139473,2.441734549,-0.666010178,-1.069531295
1650163151,7.874738938,7.749871859,9.291592369,-1.308388198,-1.703360775
1650163152,-0.034589124,-0.054697011,0.277821923,-0.16638283,-1.893509619
1650163153,9.347201146,9.545014195,4.501466827,-1.379763534,-1.323063087
1650163156,15.82711096,15.96434071,8.01104227,-1.546305983,-2.020275515
1650163156,0.819116127,0.384481542,1.755880597,3.592718175,1.719318417
1650163157,12.8247946,13.11882967,15.73775134,0.142910291,0.166436191
1650163158,5.058946408,5.244724196,6.014252284,0.261869184,-1.386446035
1650163158,3.364090394,0.571132427,2.357088017,0.761496532,-1.006148347
1650163159,1.140152345,1.065208299,1.26753522,-1.141845748,-1.513211931
1650163160,2.150788709,1.800832376,2.48731345,-1.260804641,-1.291371613
1650163164,5.611343923,5.742459889,6.928000745,-0.856344406,-1.703360775
1650163164,2.392014247,2.408362707,5.074458736,0.380828076,-2.368881729
1650163164,-0.022034635,-0.131553258,0.084654196,0.452203412,-0.911073925
1650163165,6.715242205,6.836746451,8.325753735,-1.070470413,-1.576594879
1650163165,4.208828153,4.351727805,5.918753632,-0.499467729,-1.132914243
1650163165,1.472846303,1.46961855,4.414649871,-0.285341722,-0.023712653
1650163166,5.875884941,5.797357209,8.121733888,1.403874552,-0.562467711
1650163166,2.931857273,2.829242154,1.90781027,0.404619855,0.419967983
1650163168,5.240089749,5.034284473,6.044638218,-0.356717058,-0.182170023
1650163168,5.145034332,5.136759468,6.209590435,-1.355971755,-1.576594879
1650163170,6.625567283,6.554940213,8.842314622,5.067808442,1.814392839
1650163170,2.87894907,2.90243858,3.340290042,-0.356717058,-1.925201093
1650163174,6.42469546,4.176056383,4.957255846,-1.403555312,-1.956892567
1650163174,2.234186385,2.346145746,2.886671448,1.11837321,-2.368881729
1650163174,0.187804681,0.166722176,0.555636182,1.237332102,2.162999053
1650163175,1.46567231,1.107296244,-0.303851682,-0.142591051,-0.087095601
1650163177,0.186907931,0.139273516,0.399365661,0.023951398,0.419967983
1650163179,-0.09646482,0.031308789,-0.086809292,1.070789653,-1.513211931
1650163179,-0.132334789,-0.074826028,0.418899476,-1.046678634,-0.879382451
1650163181,0.40481799,0.254557887,0.240924717,0.95183076,1.339020729
1650163182,-0.018447639,0.011179772,0.12589225,-0.784969071,-0.847690977
1650163183,0.388676504,0.368012346,0.961505451,0.238077405,0.166436191
1650163183,-0.400462803,-0.327353696,-0.442758811,-1.11805397,-0.657542133
1650163184,0.220087652,0.252727976,0.655475681,2.046252572,2.891902955
1650163184,-0.061491601,0.020329325,0.119380978,0.16670207,0.705191249
1650163184,-0.248912186,-0.270626466,-0.486167289,-0.903927963,-0.530776237
1650163184,-0.491034474,-0.407869764,-0.711891374,-1.094262191,-1.132914243
1650163186,0.11965174,0.139273516,0.464478378,1.213540324,1.814392839
1650163190,0.437100962,0.459507878,0.72709967,2.974131934,1.275637781
1650163191,0.208429912,0.163062355,0.217050054,0.333244519,0.927031567
1650163191,0.006661339,-0.027248352,-0.30819253,0.713912975,-0.404010341
1650163192,-0.060594852,-0.043717547,-0.056423357,0.357036298,0.546733879
1650163194,-0.049833861,-0.067506386,-0.264784052,1.261123881,1.655935469
1650163195,0.415578981,0.380821721,0.520909399,2.997923712,2.384839371
1650163195,-0.041763118,-0.142532722,-0.175796672,0.928038982,0.166436191
1650163202,1.010123709,0.898686431,1.558372022,2.617255256,3.430658013
1650163204,0.350116288,0.404610559,0.711906702,3.592718175,2.543296741
1650163209,0.88368207,-0.321863964,-0.427565844,-0.618426621,-0.657542133
1650163213,-0.105432312,-0.133383169,-0.457951778,1.475249888,-0.150478549
1650163219,0.596722322,0.283836457,1.030959015,0.666329418,0.261510613
1650163221,0.381502511,0.241748512,0.592533388,-0.856344406,-0.594159185
1650163223,-0.24532519,-0.157172007,-0.358112279,0.499786969,0.831957145
1650163227,0.228158395,0.20698021,0.464478378,-0.237758165,0.071361769
1650163229,-0.047143613,-0.157172007,-0.334237616,-0.6422184,-0.308935919
1650163231,0.123238737,0.131953874,0.484012193,-0.380508836,-0.055404127
1650163233,-0.111709557,-0.169981381,-0.306022106,-1.284596419,-1.132914243
1650163241,0.374328517,0.122804321,0.457967106,0.713912975,1.180563359
1650163245,0.210223411,0.311285116,0.518738975,0.47599519,-0.023712653
1650163249,1.697033607,0.371672167,0.503546008,0.761496532,1.275637781
1650163251,0.246990129,-0.093125135,-0.039059966,0.523578747,-0.911073925
1650163253,-0.43812627,-0.363951909,-0.410202453,-1.308388198,-0.942765399
1650163255,0.503460404,0.380821721,1.054833678,0.357036298,0.673499775
1650163261,0.833464114,0.393631095,1.18939996,1.522833445,1.751009891
1650163270,0.555471858,0.52172484,0.839961712,4.282679751,2.986977377
1650163272,0.297208085,0.375331989,0.874688495,0.594954083,0.863648619
1650163276,1.388551877,0.042288253,0.327741672,0.761496532,1.560861047
1650163278,1.286322467,1.314076146,-0.358112279,-0.16638283,-0.277244445
1650163286,-0.145786027,-0.038227815,0.149766913,0.119118513,0.134744717
1650163292,0.255957621,0.14842307,0.501375584,1.403874552,1.053797463
1650163294,-0.007686648,0.002030219,-0.288658714,0.095326734,0.895340093
1650163296,1.22534352,0.201490478,0.863836375,-0.594634843,-0.435701815
1650163312,-0.128747792,-0.19560013,-0.230057269,0.785288311,0.546733879
1650163314,0.025493073,0.155742712,0.312548705,1.879710122,0.388276509
1650163320,1.141049094,0.217959674,0.505716432,1.308707438,1.655935469
1650163323,0.976047239,0.792551614,1.541008631,4.044761966,3.937721598
1650163330,-0.218422713,-0.237688075,-0.345089736,-0.428092393,-0.308935919
1650163331,0.189598179,0.124634231,0.260458532,1.046997874,1.053797463
1650163332,-0.223803208,-0.228538522,-0.477485594,-0.761177292,-0.784308029
1650163335,0.183320934,0.186851193,0.423240324,-0.499467729,0.071361769
1650163336,0.480144924,0.346053419,0.72709967,1.475249888,1.307329255
1650163337,0.15372821,0.161232444,0.260458532,1.903501901,0.641808301
1650163337,0.094542762,-0.032738083,-0.201841759,0.499786969,-0.530776237
1650163339,0.411991984,0.386311453,0.709736278,1.284915659,1.941158735
1650163340,-0.191520237,-0.228538522,-0.37547567,0.547370526,-0.499084763
1650163342,-0.300923641,-0.254157271,-0.271295323,-0.737385514,-0.435701815
1650163343,0.205739665,0.181361461,0.653305257,1.42766633,1.814392839
1650163344,0.112477747,0.109994946,0.37115015,0.428411633,0.927031567
1650163344,-0.376250575,-0.343822892,-0.672823744,-0.927719742,-0.594159185
1650163345,0.111580997,0.097185572,0.24309514,0.190493848,0.863648619
1650163346,-0.040866369,-0.105934509,-0.128047346,1.11837321,0.958723041
1650163349,0.675636253,0.677267244,0.994061809,1.855918344,1.339020729
1650163350,0.420062727,0.311285116,0.826939169,0.47599519,0.927031567
1650163351,0.522292137,0.448528414,0.657646105,2.855173041,4.096178968
1650163351,0.447861952,0.241748512,0.347275488,1.499041666,2.226382001
1650163352,0.129515982,-0.08031576,-0.501360256,0.333244519,0.768574197
1650163356,0.653217522,0.353373061,0.816087049,0.214285627,0.261510613
1650163356,-0.158340516,-0.116913973,-0.659801201,3.259633276,2.511605267
1650163357,0.02908007,0.15025298,0.444944563,0.095326734,0.261510613
1650163357,0.012041835,0.06424718,-0.141069889,0.999414317,1.529169573
1650163364,0.229055144,0.075226644,0.316889553,0.357036298,0.927031567
1650163373,-0.004099651,0.007519951,-0.05208251,2.355545692,1.687626943
1650163373,-0.24532519,-0.261476913,-0.401520757,0.499786969,-0.277244445
1650163383,2.158859452,1.476938193,-0.056423357,0.880455425,0.863648619
1650163387,0.176146941,0.179531551,0.959335027,0.809080089,0.451659457
1650163413,-0.017550889,-0.13704299,-0.42539542,0.999414317,-0.055404127
1650163415,0.046118305,0.025819057,0.266969803,-0.428092393,0.103053243
1650163418,1.091727888,1.03775964,-0.490508137,-0.404300615,-0.372318867
1650163426,0.290034091,0.174041819,0.288674042,-0.666010178,-0.530776237
1650163428,-0.024724883,-0.076655939,-0.167114976,0.690121197,-0.404010341
1650163431,0.202152668,0.23442887,0.527420671,0.690121197,1.529169573
1650163435,0.408404987,0.327754312,0.47098965,0.428411633,0.007978821
1650163437,0.121445239,0.203320389,0.664157377,2.022460793,3.113743273
1650163442,0.478351426,0.432059219,1.521474816,1.522833445,2.099616105
1650163449,0.182424185,0.196000746,0.279992347,0.904247203,1.751009891
1650163451,-0.008583397,0.038628431,0.017371055,0.928038982,0.103053243
1650163453,1.384068131,1.196961865,-0.323385497,-1.070470413,-1.259680139
1650163455,-0.135025036,-0.124233615,-0.167114976,-1.070470413,-0.720925081
1650163459,0.142070471,0.302135563,0.512227704,2.641047034,3.620806857
1650163459,-0.204074726,-0.245007717,-0.421054572,-0.142591051,0.388276509
1650163473,-0.056111106,-0.142532722,0.175812,-1.379763534,-1.259680139
1650163479,-0.054317607,-0.094955045,-0.410202453,2.403129249,1.148871885
1650163481,-0.190623488,-0.076655939,0.269140227,-0.903927963,-0.562467711
1650163484,0.25685437,0.249068155,0.306037433,1.76075123,1.465786625
1650163488,0.185114433,0.250898065,0.37115015,1.546625223,2.543296741
1650163490,-0.075839588,-0.041887637,-0.210523454,0.238077405,1.053797463
1650163492,0.90699755,0.280176636,0.670668648,1.046997874,0.198127665
1650163493,-0.478479985,-0.363951909,-0.529575767,-0.523259507,-0.055404127
1650163494,1.406486861,0.26370744,0.746633485,1.261123881,0.736882723
1650163494,0.400334244,0.258217708,0.902904005,-0.903927963,-0.847690977
1650163494,0.043428057,0.186851193,0.51005728,-0.047423937,0.166436191
1650163496,1.43069909,1.542814976,-0.075957172,-0.332925279,-0.625850659
1650163496,-0.204074726,-0.111424241,0.017371055,0.594954083,-0.752616555
1650163497,0.13130948,0.126464142,0.269140227,0.452203412,-0.689233607
1650163497,-0.154753519,-0.111424241,-0.490508137,1.237332102,1.085488937
1650163497,-0.384321318,-0.254157271,-0.434077116,0.357036298,0.229819139
1650163498,-0.388805064,-0.336503249,-0.345089736,-0.237758165,0.198127665
1650163499,0.129515982,0.217959674,0.698884159,-0.16638283,0.483350931
1650163500,0.724957459,0.596751176,1.981604682,1.403874552,1.687626943
1650163502,1.866519208,1.540985065,2.91054611,7.01873428,7.8357729
1650163502,0.669359008,0.622369925,1.106923852,1.356290995,1.243946307
1650163503,-0.067768845,-0.318204143,-0.262613628,-1.022886856,-0.752616555
1650163504,0.19946242,0.155742712,0.247435988,-0.618426621,-0.213861497
1650163504,0.109787499,0.203320389,0.403706509,-0.356717058,-0.213861497
1650163504,-0.35831559,-0.374931373,-0.486167289,-0.190174608,0.673499775
1650163505,-0.097361569,-0.180960845,-0.156262857,-0.118799273,0.324893561
1650163507,0.820012876,0.724844921,0.957164603,4.044761966,4.413093708
1650163507,0.627211795,0.556493142,1.004913928,-0.095007494,0.356585035
1650163507,-0.326032619,-0.3108845,-0.373305246,-1.355971755,-1.006148347
1650163508,-0.224699958,-0.206579594,-0.388498214,-0.404300615,-0.372318867
1650163509,0.264028364,0.34971324,0.577340421,1.76075123,2.353147897
1650163510,0.355496783,0.272856993,0.590362964,0.737704754,0.800265671
1650163510,-0.215732466,-0.210239415,-0.214864302,-0.737385514,-0.150478549
1650163511,0.073020781,0.053267717,0.570829149,-0.903927963,-0.815999503
1650163511,0.00576459,0.055097627,0.488353041,0.023951398,0.388276509
1650163512,-0.135025036,-0.199259952,-0.327726345,-0.666010178,-0.118787075
1650163514,-0.194210484,-0.190110398,-0.364623551,1.59420878,0.578425353
1650163516,1.331159928,1.465958729,0.206197934,1.094581431,0.895340093
1650163516,-0.143095779,-0.071166207,0.232243021,0.357036298,0.958723041
1650163517,0.142070471,0.141103427,0.297355738,0.95183076,1.877775787
1650163517,0.138483474,0.025819057,0.154107761,0.333244519,0.673499775
1650163519,0.368948022,0.009349861,-0.013014879,0.809080089,1.243946307
1650163520,-0.274021164,-0.22304879,-0.334237616,-0.332925279,0.039670295
1650163521,-0.334103362,-0.316374232,-0.800878754,0.928038982,-0.308935919
1650163522,0.187804681,0.26370744,0.295185314,0.190493848,0.198127665
1650163646,0.136689975,0.082546287,-0.230057269,1.284915659,-1.101222769
1650163647,-0.043556617,-0.010779156,-0.117195227,-0.071215716,0.419967983
1650163649,0.187804681,0.115484678,0.694543311,-0.356717058,0.198127665
1650163650,0.081091524,0.155742712,0.360298031,1.879710122,0.610116827
1650163652,0.464900187,0.432059219,0.779189843,0.666329418,0.958723041
1650163652,0.122341988,0.067907002,0.312548705,0.261869184,-0.150478549
1650163654,0.31334957,0.309455206,0.24309514,2.855173041,4.254636338
1650163654,-0.048040363,-0.007119335,-0.440588387,2.450712806,2.511605267
1650163656,0.312452821,0.033138699,0.266969803,-0.118799273,0.103053243
1650163659,0.264925113,0.221619495,0.256117684,2.522088142,1.846084313
1650163660,0.144760718,0.201490478,0.353786759,0.285660962,0.641808301
1650163661,0.076607778,-0.003459513,0.362468455,-0.666010178,-0.435701815
1650163661,-0.463235248,-0.464596994,-0.286488291,-2.022141553,-1.798435197
1650163662,0.303485329,0.305795385,0.497034736,0.190493848,0.515042405
1650163664,0.605689814,0.115484678,0.423240324,-1.189429305,-1.006148347
1650163664,0.434410714,0.020329325,0.269140227,-0.523259507,-0.182170023
1650163798,-0.003202902,0.007519951,0.191004967,-0.118799273,0.007978821
1650163802,-0.102742065,-0.118743883,-0.145410737,-1.189429305,-0.879382451
1650163803,0.488215667,0.46499761,1.269705644,0.761496532,1.751009891
1650163803,-0.067768845,-0.012609066,0.117210554,0.809080089,1.117180411
1650163804,0.433513965,0.413760112,1.176377416,0.64253764,0.515042405
1650163804,0.205739665,-0.010779156,-0.08029802,-0.023632159,0.261510613
1650163804,0.17704369,0.126464142,0.403706509,0.571162304,0.673499775
1650163805,-0.334103362,-0.316374232,-0.33640804,-0.237758165,0.166436191
1650163806,-0.232770701,-0.270626466,-0.366793975,-0.689801957,-1.418137509
1650163808,0.285550345,0.347883329,0.657646105,-0.404300615,-0.055404127
1650163809,-0.105432312,-0.160831828,-0.588177212,0.095326734,-1.196297191
1650163810,-0.223803208,-0.085805492,-0.260443204,0.761496532,1.434095151
1650163813,0.043428057,0.157572623,0.301696586,0.547370526,-1.037839821
1650163813,-0.316168377,-0.393230479,-0.750959005,0.428411633,1.243946307
1650163819,0.208429912,0.197830657,0.442774139,1.380082773,0.356585035
1650163819,-0.144889278,-0.089465313,-0.405861605,1.855918344,1.402403677
1650163819,-0.392392061,-0.3968903,-0.677164592,0.095326734,0.578425353
1650163822,-0.091084325,-0.098614866,-0.570813821,0.333244519,0.515042405
1650163822,-0.308097634,-0.36578182,-0.750959005,-0.523259507,0.007978821
1650163823,0.429030219,0.333244044,0.876858919,1.736959451,1.592552521
1650163824,0.202152668,0.249068155,0.271310651,-0.47567595,0.071361769
1650163961,0.275686103,0.217959674,0.614237627,1.808334787,2.289764949
1650163962,0.139380223,0.141103427,0.262628956,0.999414317,-0.467393289
1650164114,0.771588418,0.805360989,3.170996978,0.832871868,-1.227988665
1650164118,0.491802664,0.454018146,1.000573081,1.332499216,1.370712203
1650164118,0.363567526,0.111824857,0.395024813,0.975622539,0.768574197
1650164118,-0.217525964,-0.296245215,-0.362453127,-0.071215716,0.705191249
1650164120,0.238919386,0.152082891,0.273481075,0.975622539,0.863648619
1650164121,-0.456061255,-0.320034054,-0.301681258,-0.451884172,0.229819139
1650164122,0.011145085,-0.113254152,-0.401520757,-1.308388198,-1.354754561
1650164125,0.25685437,0.188681104,0.494864313,0.547370526,0.895340093
1650164126,-0.268640669,-0.285265751,-0.455781355,0.428411633,0.673499775
1650164127,0.213810408,0.282006546,0.325571249,-0.594634843,-0.657542133
1650164128,0.24519663,-0.105934509,0.271310651,-0.689801957,-0.752616555
1650164129,0.394057,0.238088691,0.013030207,0.285660962,0.768574197
1650164130,-0.093774572,-0.232198343,-0.709720951,1.070789653,-0.023712653
1650164133,-0.250705685,-0.290755483,-0.362453127,0.190493848,0.736882723
1650164135,0.240712884,-0.08031576,0.570829149,-0.547051286,-0.277244445
1650164135,-0.375353825,-0.255987181,-0.659801201,0.761496532,0.356585035
1650164140,-0.314374879,-0.301734947,-0.321215073,-0.285341722,-1.196297191
1650164146,0.043428057,0.00569004,-0.421054572,4.901265993,4.761699922
1650164150,-0.070459093,0.040458342,-0.128047346,0.238077405,0.895340093
1650164152,-0.254292682,-0.228538522,-0.733595613,-0.666010178,-0.720925081
1650164162,0.785936406,0.688246708,1.712472119,2.2365868,2.004541683
1650164172,0.105303753,0.089865929,-0.09115014,2.212795021,2.923594429
1650164181,0.038047562,0.152082891,0.737951789,0.95183076,1.434095151
1650164181,-0.189726738,-0.202919773,-0.648949081,-0.071215716,0.229819139
1650164189,1.161674326,1.235389989,-0.171455824,1.261123881,1.243946307
1650164197,-0.51793695,-0.418849228,-0.596858908,-0.356717058,0.103053243
1650164205,0.574303591,0.432059219,1.26753522,2.474504585,3.779264228
1650164211,-0.082116833,-0.019928709,0.397195237,0.047743177,0.293202087
1650164223,0.459519692,0.399120827,0.768337724,1.855918344,2.511605267
1650164225,0.041634559,0.042288253,-0.399350333,2.189003243,2.099616105
1650164232,-0.193313735,-0.115084062,-0.442758811,-0.023632159,0.736882723
1650164240,1.208305285,1.206111418,-0.026037423,-0.6422184,-0.720925081
1650164250,0.405714739,0.285666368,0.310378281,0.16670207,0.419967983
1650164254,0.00576459,0.106335125,0.507886856,0.618745861,1.022105989
1650164256,-0.215732466,-0.243177807,-0.549109582,0.571162304,0.483350931
